month,year,AirPtCd,minTmpF,maxTmpF,avgMinTmpF,avgMaxTmpF,avgTmpF,avgTmpDiffF,avgPrecipIn,maxWindMPH,avgWindMPH,numSunDay,numDay,city,state,longitude,latitude
Jul,2015.0,KHVR,44,97,53.54838709677419,84.2258064516129,69.12903225806451,30.677419354838708,0.11,38,23.0,22.0,31.0,Harve,Montana,-109.717,48.55
Jul,2015.0,KIDA,36,96,50.064516129032256,83.16129032258064,66.90322580645162,33.096774193548384,0.029599999999999998,40,21.193548387096776,18.0,31.0,Idaho Falls,Idaho,-112.017,43.5
Jul,2015.0,KILM,65,99,73.74193548387096,91.35483870967742,82.7741935483871,17.612903225806452,0.12730769230769232,33,17.806451612903224,21.0,31.0,Wilmington,North Carolina,-77.95,34.2333
Jul,2015.0,KLBF,49,98,60.41935483870968,87.90322580645162,74.41935483870968,27.483870967741936,0.09444444444444444,37,19.838709677419356,23.0,31.0,North Platte,Nebraska,-100.767,41.1333
Jul,2015.0,KLMT,40,99,51.16129032258065,85.3225806451613,68.54838709677419,34.16129032258065,0.018571428571428572,28,20.29032258064516,24.0,31.0,Klamath Falls,Oregon,-121.733,42.1667
Jul,2015.0,KLND,39,95,53.193548387096776,83.90322580645162,68.80645161290323,30.70967741935484,0.01851851851851852,38,22.64516129032258,25.0,31.0,Lander,Wyoming,-108.667,42.8333
Jul,2015.0,KLNK,52,100,65.64516129032258,88.51612903225806,77.29032258064517,22.870967741935484,0.08241379310344828,46,19.806451612903224,22.0,31.0,Lincoln,Nebraska,-96.6667,40.8333
Jul,2015.0,KLUK,57,91,64.80645161290323,83.48387096774194,74.03225806451613,18.677419354838708,0.1774193548387097,36,12.258064516129032,12.0,31.0,Cincinnati,Ohio,-84.5,39.1333
Jul,2015.0,KLWS,53,106,64.19354838709677,93.19354838709677,78.90322580645162,29.0,7.692307692307692e-4,26,17.35483870967742,26.0,31.0,Lewiston,Idaho,-117.033,46.4
Jul,2015.0,KMDW,56,94,66.87096774193549,83.61290322580645,75.48387096774194,16.741935483870968,0.08035714285714286,30,18.0,6.0,31.0,Chicago,Illinois,-87.6167,41.8333
Jul,2015.0,KMEM,69,99,76.35483870967742,92.74193548387096,84.7741935483871,16.387096774193548,0.1782758620689655,36,16.838709677419356,13.0,31.0,Memphis,Tennessee,-90.05,35.15
Jul,2015.0,KMHT,55,95,63.03225806451613,83.64516129032258,73.51612903225806,20.612903225806452,0.07074074074074074,28,16.612903225806452,3.0,31.0,Manchester,New Hampshire,-71.5,43.0
Jul,2015.0,KMIA,73,96,77.70967741935483,91.48387096774194,84.96774193548387,13.774193548387096,0.21888888888888888,31,18.612903225806452,1.0,31.0,Miami,Florida,-80.2,25.7667
Jul,2015.0,KMKC,62,98,72.06451612903226,88.35483870967742,79.83870967741936,16.29032258064516,0.18193548387096775,22,14.387096774193548,19.0,31.0,Kansas City,Missouri,-94.5833,39.1
Jul,2015.0,KMKE,51,91,61.74193548387097,79.29032258064517,70.80645161290323,17.548387096774192,0.05925925925925926,38,18.451612903225808,5.0,31.0,Milwaukee,Wisconsin,-87.9167,43.0333
Jul,2015.0,KMLF,50,100,58.516129032258064,90.70967741935483,74.45161290322581,32.193548387096776,0.012258064516129033,31,22.612903225806452,25.0,31.0,Richfield,Utah,-112.083,38.7667
